School,Opponent,Date,Season,AtHome,NeutralLocation,Score,OppScore,Total,Outcome,Spread,Season.Type,GameNumber,PassCmp,PassAtt,PassPct,PassYds,PassTD,RushAtt,RushYds,RushAvg,RushTD,XPM,XPA,XPPercent,FGM,FGA,FGPercent,KickPts,Fum,Int,TotalTO,SeasonRanking,OppSeasonRanking,RankDiff,OppPassCmp,OppPassAtt,OppPassPct,OppPassYds,OppPassTD,OppRushAtt,OppRushYds,OppRushAvg,OppRushTD,OppXPM,OppXPA,OppXPPercent,OppFGM,OppFGA,OppFGPercent,OppKickPts,OppFum,OppInt,OppTotalTO
Coastal Carolina,Arkansas,2017-11-04,2017-18,0,0,38,39,77,L,1,Regular,9,15,28,53.6,228,3,38,131,3.4,1,5,5,100.0,1,1,100.0,8,0,0,0,26.0,26.0,0.0,16.0,25.0,64.0,264.0,1.0,35.0,259.0,7.4,4.0,4.0,4.0,100.0,1.0,1.0,100.0,7.0,1.0,0.0,1.0
Colorado,Arizona State,2017-11-04,2017-18,0,0,30,41,71,L,11,Regular,10,23,41,56.1,345,1,39,109,2.8,2,3,3,100.0,3,3,100.0,12,0,1,1,26.0,26.0,0.0,18.0,34.0,52.9,202.0,2.0,54.0,381.0,7.1,3.0,5.0,5.0,100.0,2.0,4.0,50.0,11.0,0.0,0.0,0.0
Colorado State,Wyoming,2017-11-04,2017-18,0,0,13,16,29,L,3,Regular,10,8,14,57.1,110,0,55,235,4.3,1,1,1,100.0,2,2,100.0,7,0,0,0,26.0,26.0,0.0,10.0,20.0,50.0,138.0,0.0,34.0,156.0,4.6,1.0,1.0,1.0,100.0,3.0,3.0,100.0,10.0,1.0,0.0,1.0
Pittsburgh,Virginia Tech,2017-11-18,2017-18,0,0,14,20,34,L,6,Regular,11,20,33,60.6,311,2,30,55,1.8,0,2,2,100.0,0,1,0.0,2,0,2,2,26.0,17.357142857142858,8.642857142857142,17.0,37.0,45.9,218.0,1.0,40.0,157.0,3.9,1.0,2.0,2.0,100.0,2.0,2.0,100.0,8.0,0.0,1.0,1.0
Rice,Old Dominion,2017-11-18,2017-18,0,0,21,24,45,L,3,Regular,11,8,12,66.7,90,0,50,241,4.8,3,3,3,100.0,0,1,0.0,3,1,1,2,26.0,26.0,0.0,20.0,29.0,69.0,188.0,0.0,39.0,172.0,4.4,3.0,3.0,3.0,100.0,1.0,3.0,33.3,6.0,0.0,0.0,0.0
Southern Methodist,Memphis,2017-11-18,2017-18,0,0,45,66,111,L,21,Regular,11,15,35,42.9,218,4,37,259,7.0,2,6,6,100.0,1,1,100.0,9,1,0,1,26.0,20.166666666666668,5.833333333333332,22.0,28.0,78.6,331.0,2.0,46.0,333.0,7.2,7.0,9.0,9.0,100.0,1.0,1.0,100.0,12.0,0.0,1.0,1.0
Texas A&M,Mississippi,2017-11-18,2017-18,0,0,31,24,55,W,-7,Regular,11,19,32,59.4,272,1,44,119,2.7,2,4,4,100.0,1,2,50.0,7,0,1,1,24.0,26.0,-2.0,19.0,34.0,55.9,189.0,2.0,39.0,202.0,5.2,1.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,1.0,1.0,2.0
Central Florida,Temple,2017-11-18,2017-18,0,0,45,19,64,W,-26,Regular,10,18,28,64.3,254,4,40,130,3.3,2,6,6,100.0,1,1,100.0,9,0,0,0,16.5,26.0,-9.5,17.0,42.0,40.5,201.0,2.0,35.0,196.0,5.6,0.0,1.0,1.0,100.0,2.0,3.0,66.7,7.0,1.0,4.0,5.0
Utah,Washington,2017-11-18,2017-18,0,0,30,33,63,L,3,Regular,11,19,27,70.4,293,2,45,117,2.6,1,3,3,100.0,3,3,100.0,12,0,1,1,22.0,9.466666666666667,12.533333333333333,26.0,35.0,74.3,354.0,2.0,32.0,123.0,3.8,2.0,3.0,4.0,75.0,2.0,3.0,66.7,9.0,0.0,0.0,0.0
Middle Tennessee State,Western Kentucky,2017-11-17,2017-18,0,0,38,41,79,L,3,Regular,11,27,46,58.7,294,1,33,137,4.2,3,5,5,100.0,1,2,50.0,8,1,0,1,26.0,26.0,0.0,39.0,54.0,72.2,485.0,5.0,33.0,53.0,1.6,0.0,5.0,5.0,100.0,2.0,2.0,100.0,11.0,2.0,0.0,2.0
Buffalo,Ball State,2017-11-16,2017-18,0,0,40,24,64,W,-16,Regular,11,16,28,57.1,350,4,39,215,5.5,1,4,5,80.0,2,3,66.7,10,0,1,1,26.0,26.0,0.0,15.0,29.0,51.7,143.0,2.0,37.0,194.0,5.2,1.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,0.0,1.0,1.0
Tulsa,South Florida,2017-11-16,2017-18,0,0,20,27,47,L,7,Regular,11,14,28,50.0,191,0,55,166,3.0,2,2,2,100.0,2,2,100.0,8,0,0,0,26.0,18.09090909090909,7.90909090909091,11.0,28.0,39.3,142.0,2.0,45.0,279.0,6.2,1.0,3.0,3.0,100.0,2.0,2.0,100.0,9.0,1.0,1.0,2.0
Eastern Michigan,Miami (OH),2017-11-15,2017-18,0,0,27,24,51,W,-3,Regular,11,15,27,55.6,269,2,40,196,4.9,1,3,3,100.0,2,2,100.0,9,1,1,2,26.0,26.0,0.0,22.0,32.0,68.8,251.0,1.0,38.0,141.0,3.7,2.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,1.0,1.0,2.0
Toledo,Bowling Green State,2017-11-15,2017-18,0,0,66,37,103,W,-29,Regular,11,14,20,70.0,248,2,53,389,7.3,7,9,9,100.0,1,2,50.0,12,0,0,0,26.0,26.0,0.0,18.0,31.0,58.1,309.0,4.0,33.0,82.0,2.5,1.0,4.0,4.0,100.0,1.0,1.0,100.0,7.0,0.0,1.0,1.0
Central Michigan,Kent State,2017-11-14,2017-18,0,0,42,23,65,W,-19,Regular,11,15,23,65.2,298,2,30,152,5.1,3,6,6,100.0,0,1,0.0,6,1,1,2,26.0,26.0,0.0,16.0,30.0,53.3,320.0,2.0,47.0,174.0,3.7,1.0,2.0,2.0,100.0,1.0,2.0,50.0,5.0,1.0,1.0,2.0
Ohio,Akron,2017-11-14,2017-18,0,0,34,37,71,L,3,Regular,11,10,23,43.5,113,1,43,282,6.6,3,4,4,100.0,2,2,100.0,10,1,2,3,7.133333333333334,26.0,-18.866666666666667,22.0,38.0,57.9,322.0,4.0,32.0,121.0,3.8,1.0,4.0,4.0,100.0,1.0,1.0,100.0,7.0,0.0,0.0,0.0
Alabama,Mississippi State,2017-11-11,2017-18,0,0,31,24,55,W,-7,Regular,10,10,19,52.6,242,1,38,202,5.3,3,4,4,100.0,1,2,50.0,7,0,0,0,1.4666666666666666,19.875,-18.408333333333335,13.0,24.0,54.2,158.0,0.0,49.0,172.0,3.5,3.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,0.0,0.0,0.0
Arizona State,UCLA,2017-11-11,2017-18,0,0,37,44,81,L,7,Regular,10,21,37,56.8,290,1,61,294,4.8,2,4,4,100.0,3,4,75.0,13,0,1,1,26.0,26.0,0.0,26.0,46.0,56.5,420.0,1.0,29.0,161.0,5.6,3.0,5.0,5.0,100.0,3.0,4.0,75.0,14.0,0.0,1.0,1.0
Arkansas,Louisiana State,2017-11-11,2017-18,0,0,10,33,43,L,23,Regular,10,16,33,48.5,176,0,34,142,4.2,1,1,1,100.0,1,1,100.0,4,0,1,1,26.0,19.076923076923077,6.923076923076923,11.0,16.0,68.8,217.0,2.0,39.0,198.0,5.1,3.0,3.0,5.0,60.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
Arkansas State,South Alabama,2017-11-11,2017-18,0,0,19,24,43,L,5,Regular,8,28,45,62.2,299,2,33,66,2.0,0,1,1,100.0,2,3,66.7,7,2,4,6,26.0,26.0,0.0,25.0,46.0,54.3,343.0,2.0,32.0,-3.0,-0.1,1.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,1.0,0.0,1.0
Boise State,Colorado State,2017-11-11,2017-18,0,0,59,52,111,W,-7,Regular,10,23,45,51.1,331,4,39,310,7.9,4,8,8,100.0,1,1,100.0,11,1,1,2,24.333333333333332,26.0,-1.6666666666666679,29.0,43.0,67.4,309.0,2.0,52.0,261.0,5.0,5.0,7.0,7.0,100.0,1.0,1.0,100.0,10.0,1.0,1.0,2.0
Duke,Army,2017-11-11,2017-18,0,0,16,21,37,L,5,Regular,10,19,30,63.3,164,0,33,89,2.7,2,1,1,100.0,1,1,100.0,4,1,1,2,26.0,26.0,0.0,1.0,1.0,100.0,42.0,0.0,57.0,226.0,4.0,2.0,3.0,3.0,100.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
Florida,South Carolina,2017-11-11,2017-18,0,0,20,28,48,L,8,Regular,9,17,39,43.6,223,0,22,78,3.5,2,2,2,100.0,2,2,100.0,8,2,1,3,21.333333333333332,24.0,-2.666666666666668,19.0,29.0,65.5,249.0,0.0,47.0,220.0,4.7,4.0,4.0,4.0,100.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0
Florida Atlantic,Louisiana Tech,2017-11-11,2017-18,0,0,48,23,71,W,-25,Regular,10,14,17,82.4,221,2,33,194,5.9,4,4,5,80.0,0,1,0.0,4,1,0,1,26.0,26.0,0.0,30.0,51.0,58.8,326.0,1.0,45.0,186.0,4.1,1.0,2.0,2.0,100.0,3.0,4.0,75.0,11.0,0.0,0.0,0.0
Georgia,Auburn,2017-11-11,2017-18,0,0,17,40,57,L,23,Regular,10,13,29,44.8,184,1,32,46,1.4,1,2,2,100.0,1,2,50.0,5,1,0,1,7.066666666666666,12.133333333333333,-5.066666666666666,17.0,25.0,68.0,251.0,3.0,46.0,237.0,5.2,1.0,4.0,4.0,100.0,4.0,4.0,100.0,16.0,0.0,0.0,0.0
Georgia State,Texas State,2017-11-11,2017-18,0,0,33,30,63,W,-3,Regular,9,26,40,65.0,368,2,41,162,4.0,1,3,3,100.0,4,4,100.0,15,2,0,2,26.0,26.0,0.0,35.0,55.0,63.6,315.0,3.0,25.0,75.0,3.0,1.0,3.0,4.0,75.0,1.0,1.0,100.0,6.0,0.0,1.0,1.0
Kansas,Texas,2017-11-11,2017-18,0,0,27,42,69,L,15,Regular,10,27,43,62.8,268,3,35,96,2.7,0,3,3,100.0,2,2,100.0,9,1,3,4,26.0,23.0,3.0,24.0,34.0,70.6,258.0,2.0,40.0,113.0,2.8,3.0,6.0,6.0,100.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0
Baylor,Texas Christian,2017-11-24,2017-18,0,0,22,45,67,L,23,Regular,12,21,34,61.8,314,2,29,79,2.7,0,2,2,100.0,2,3,66.7,8,1,2,3,26.0,10.76923076923077,15.23076923076923,26.0,36.0,72.2,325.0,3.0,36.0,112.0,3.1,3.0,6.0,6.0,100.0,1.0,2.0,50.0,9.0,0.0,0.0,0.0
California,UCLA,2017-11-24,2017-18,0,0,27,30,57,L,3,Regular,12,25,41,61.0,242,1,42,216,5.1,1,1,1,100.0,4,5,80.0,13,1,0,1,26.0,26.0,0.0,27.0,36.0,75.0,393.0,2.0,37.0,69.0,1.9,1.0,3.0,3.0,100.0,3.0,3.0,100.0,12.0,1.0,0.0,1.0
Missouri,Arkansas,2017-11-24,2017-18,0,0,48,45,93,W,-3,Regular,12,25,42,59.5,448,5,60,248,4.1,1,6,6,100.0,2,2,100.0,12,0,2,2,26.0,26.0,0.0,14.0,30.0,46.7,313.0,2.0,31.0,133.0,4.3,4.0,6.0,6.0,100.0,1.0,1.0,100.0,9.0,0.0,1.0,1.0
Navy,Houston,2017-11-24,2017-18,0,0,14,24,38,L,10,Regular,11,3,8,37.5,74,0,60,217,3.6,2,2,2,100.0,0,1,0.0,2,0,1,1,24.0,26.0,-2.0,21.0,27.0,77.8,277.0,1.0,32.0,103.0,3.2,2.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,2.0,0.0,2.0
Northern Illinois,Central Michigan,2017-11-24,2017-18,0,0,24,31,55,L,7,Regular,12,20,36,55.6,128,1,40,137,3.4,1,3,3,100.0,1,1,100.0,6,0,2,2,26.0,26.0,0.0,20.0,39.0,51.3,247.0,3.0,33.0,139.0,4.2,1.0,4.0,4.0,100.0,1.0,1.0,100.0,7.0,0.0,1.0,1.0
Ohio,Buffalo,2017-11-24,2017-18,0,0,24,31,55,L,7,Regular,12,15,30,50.0,265,1,43,159,3.7,2,3,3,100.0,1,1,100.0,6,1,1,2,7.133333333333334,26.0,-18.866666666666667,19.0,30.0,63.3,294.0,2.0,26.0,56.0,2.2,1.0,4.0,4.0,100.0,1.0,1.0,100.0,7.0,0.0,0.0,0.0
Texas State,Troy,2017-11-24,2017-18,0,0,9,62,71,L,53,Regular,12,14,21,66.7,147,0,45,153,3.4,1,0,1,0.0,1,1,100.0,3,2,2,4,26.0,26.0,0.0,26.0,35.0,74.3,487.0,5.0,31.0,154.0,5.0,3.0,8.0,8.0,100.0,2.0,3.0,66.7,14.0,0.0,0.0,0.0
Texas Tech,Texas,2017-11-24,2017-18,0,0,27,23,50,W,-4,Regular,12,20,45,44.4,333,2,34,62,1.8,1,3,3,100.0,2,3,66.7,9,0,2,2,26.0,23.0,3.0,29.0,51.0,56.9,272.0,1.0,33.0,116.0,3.5,1.0,2.0,2.0,100.0,3.0,3.0,100.0,11.0,2.0,2.0,4.0
Western Kentucky,Florida International,2017-11-24,2017-18,0,0,17,41,58,L,24,Regular,12,30,49,61.2,355,2,28,46,1.6,0,2,2,100.0,1,3,33.3,5,3,0,3,26.0,26.0,0.0,18.0,27.0,66.7,251.0,2.0,34.0,122.0,3.6,2.0,5.0,5.0,100.0,2.0,2.0,100.0,11.0,0.0,0.0,0.0
Western Michigan,Toledo,2017-11-24,2017-18,0,0,10,37,47,L,27,Regular,12,13,29,44.8,180,1,31,95,3.1,0,1,1,100.0,1,1,100.0,4,0,2,2,26.0,26.0,0.0,19.0,29.0,65.5,300.0,2.0,38.0,155.0,4.1,2.0,4.0,4.0,100.0,3.0,3.0,100.0,13.0,0.0,1.0,1.0
Mississippi,Mississippi State,2017-11-23,2017-18,0,0,31,28,59,W,-3,Regular,12,10,22,45.5,247,2,32,108,3.4,2,4,4,100.0,1,1,100.0,7,1,1,2,26.0,19.875,6.125,14.0,32.0,43.8,207.0,1.0,62.0,294.0,4.7,2.0,2.0,2.0,100.0,2.0,2.0,100.0,8.0,3.0,2.0,5.0
Bowling Green State,Eastern Michigan,2017-11-21,2017-18,0,0,31,34,65,L,3,Regular,12,21,34,61.8,256,2,31,209,6.7,2,4,4,100.0,1,3,33.3,7,1,1,2,26.0,26.0,0.0,13.0,27.0,48.1,124.0,1.0,53.0,266.0,5.0,3.0,4.0,4.0,100.0,2.0,2.0,100.0,10.0,0.0,1.0,1.0
Kent State,Akron,2017-11-21,2017-18,0,0,14,24,38,L,10,Regular,12,9,19,47.4,85,1,45,161,3.6,1,2,2,100.0,0,1,0.0,2,1,2,3,26.0,26.0,0.0,6.0,20.0,30.0,69.0,1.0,39.0,122.0,3.1,1.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,0.0,1.0,1.0
Miami (OH),Ball State,2017-11-21,2017-18,0,0,28,7,35,W,-21,Regular,12,15,27,55.6,148,3,29,125,4.3,0,4,4,100.0,0,1,0.0,4,0,0,0,26.0,26.0,0.0,13.0,29.0,44.8,98.0,0.0,56.0,293.0,5.2,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0
Air Force,Boise State,2017-11-18,2017-18,0,0,19,44,63,L,25,Regular,11,7,13,53.8,115,0,51,181,3.5,2,1,1,100.0,2,2,100.0,7,3,0,3,26.0,24.333333333333332,1.6666666666666679,18.0,26.0,69.2,338.0,3.0,29.0,90.0,3.1,1.0,5.0,5.0,100.0,3.0,4.0,75.0,14.0,0.0,0.0,0.0
Arizona State,Oregon State,2017-11-18,2017-18,0,0,40,24,64,W,-16,Regular,11,12,19,63.2,167,2,49,286,5.8,3,5,5,100.0,1,1,100.0,8,1,0,1,26.0,26.0,0.0,26.0,37.0,70.3,269.0,0.0,33.0,106.0,3.2,3.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,1.0,2.0,3.0
Coastal Carolina,Idaho,2017-11-18,2017-18,0,0,13,7,20,W,-6,Regular,11,11,24,45.8,100,0,40,175,4.4,1,1,1,100.0,2,3,66.7,7,1,0,1,26.0,26.0,0.0,18.0,26.0,69.2,177.0,1.0,33.0,100.0,3.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Florida International,Florida Atlantic,2017-11-18,2017-18,0,0,24,52,76,L,28,Regular,10,20,33,60.6,218,2,31,85,2.7,1,3,3,100.0,1,1,100.0,6,0,0,0,26.0,26.0,0.0,18.0,25.0,72.0,239.0,4.0,46.0,333.0,7.2,3.0,5.0,6.0,83.3,1.0,2.0,50.0,8.0,0.0,1.0,1.0
Houston,Tulane,2017-11-18,2017-18,0,0,17,20,37,L,3,Regular,10,18,26,69.2,225,0,33,220,6.7,2,2,2,100.0,1,1,100.0,5,1,1,2,26.0,26.0,0.0,17.0,25.0,68.0,251.0,1.0,47.0,166.0,3.5,1.0,2.0,2.0,100.0,2.0,2.0,100.0,8.0,0.0,1.0,1.0
Iowa State,Baylor,2017-11-18,2017-18,0,0,23,13,36,W,-10,Regular,11,14,28,50.0,180,2,40,214,5.4,0,2,2,100.0,3,3,100.0,11,0,0,0,19.5,26.0,-6.5,26.0,36.0,72.2,198.0,1.0,38.0,133.0,3.5,0.0,1.0,1.0,100.0,2.0,2.0,100.0,7.0,1.0,1.0,2.0
Kansas State,Oklahoma State,2017-11-18,2017-18,0,0,45,40,85,W,-5,Regular,11,10,13,76.9,204,3,49,217,4.4,2,6,6,100.0,1,1,100.0,9,1,0,1,18.666666666666668,13.133333333333333,5.533333333333335,32.0,53.0,60.4,425.0,3.0,31.0,85.0,2.7,2.0,4.0,4.0,100.0,2.0,2.0,100.0,10.0,0.0,2.0,2.0
Louisiana State,Tennessee,2017-11-18,2017-18,0,0,30,10,40,W,-20,Regular,11,11,15,73.3,81,0,43,200,4.7,4,3,4,75.0,1,3,33.3,6,0,0,0,19.076923076923077,22.666666666666668,-3.589743589743591,14.0,25.0,56.0,249.0,1.0,33.0,44.0,1.3,0.0,1.0,1.0,100.0,1.0,2.0,50.0,4.0,2.0,0.0,2.0
Maryland,Michigan State,2017-11-18,2017-18,0,0,7,17,24,L,10,Regular,11,13,25,52.0,121,0,31,83,2.7,1,1,1,100.0,0,1,0.0,1,1,0,1,26.0,17.5,8.5,2.0,14.0,14.3,20.0,0.0,51.0,271.0,5.3,2.0,2.0,2.0,100.0,1.0,1.0,100.0,5.0,1.0,0.0,1.0
Massachusetts,Brigham Young,2017-11-18,2017-18,0,0,16,10,26,W,-6,Regular,11,21,35,60.0,230,1,33,69,2.1,0,1,1,100.0,3,4,75.0,10,0,0,0,26.0,26.0,0.0,21.0,45.0,46.7,257.0,1.0,26.0,42.0,1.6,0.0,1.0,1.0,100.0,1.0,1.0,100.0,4.0,0.0,4.0,4.0
Michigan,Wisconsin,2017-11-18,2017-18,0,0,10,24,34,L,14,Regular,11,11,26,42.3,176,0,37,58,1.6,1,1,1,100.0,1,1,100.0,4,1,0,1,14.416666666666666,6.933333333333334,7.4833333333333325,9.0,19.0,47.4,143.0,1.0,40.0,182.0,4.6,1.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,0.0,1.0,1.0
Missouri,Vanderbilt,2017-11-18,2017-18,0,0,45,17,62,W,-28,Regular,11,10,25,40.0,235,3,39,191,4.9,1,6,6,100.0,1,1,100.0,9,0,0,0,26.0,26.0,0.0,28.0,52.0,53.8,348.0,1.0,30.0,51.0,1.7,1.0,2.0,2.0,100.0,1.0,1.0,100.0,5.0,0.0,3.0,3.0
Navy,Notre Dame,2017-11-18,2017-18,0,0,17,24,41,L,7,Regular,10,3,8,37.5,41,1,72,277,3.8,1,2,2,100.0,1,2,50.0,5,0,1,1,24.0,14.333333333333334,9.666666666666666,9.0,18.0,50.0,164.0,2.0,31.0,163.0,5.3,1.0,3.0,3.0,100.0,1.0,1.0,100.0,6.0,1.0,0.0,1.0
Nevada,San Diego State,2017-11-18,2017-18,0,0,23,42,65,L,19,Regular,11,33,55,60.0,414,3,18,34,1.9,0,2,2,100.0,1,1,100.0,5,1,1,2,26.0,20.75,5.25,15.0,23.0,65.2,205.0,1.0,48.0,289.0,6.0,3.0,6.0,6.0,100.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0
North Carolina State,Wake Forest,2017-11-18,2017-18,0,0,24,30,54,L,6,Regular,11,34,52,65.4,327,1,42,175,4.2,2,3,3,100.0,1,1,100.0,6,2,1,3,20.666666666666668,26.0,-5.333333333333332,19.0,28.0,67.9,247.0,3.0,28.0,87.0,3.1,1.0,3.0,4.0,75.0,1.0,1.0,100.0,6.0,0.0,1.0,1.0
Memphis,Central Florida,2017-12-02,2017-18,0,0,55,62,117,L,7,Regular,12,30,44,68.2,471,4,45,282,6.3,3,7,7,100.0,2,4,50.0,13,1,1,2,20.166666666666668,16.5,3.666666666666668,28.0,40.0,70.0,494.0,5.0,39.0,232.0,5.9,3.0,8.0,8.0,100.0,2.0,2.0,100.0,14.0,1.0,3.0,4.0
South Alabama,New Mexico State,2017-12-02,2017-18,0,0,17,22,39,L,5,Regular,12,26,46,56.5,331,1,24,22,0.9,1,2,2,100.0,1,1,100.0,5,1,2,3,26.0,26.0,0.0,40.0,61.0,65.6,451.0,2.0,23.0,40.0,1.7,0.0,1.0,1.0,100.0,3.0,3.0,100.0,10.0,0.0,1.0,1.0
Troy,Arkansas State,2017-12-02,2017-18,0,0,31,25,56,W,-6,Regular,12,23,41,56.1,246,2,25,47,1.9,0,3,3,100.0,1,2,50.0,6,1,0,1,26.0,26.0,0.0,31.0,50.0,62.0,437.0,2.0,44.0,169.0,3.8,1.0,1.0,1.0,100.0,2.0,4.0,50.0,7.0,0.0,3.0,3.0
Appalachian State,Georgia State,2017-11-25,2017-18,0,0,31,10,41,W,-21,Regular,11,15,23,65.2,107,2,46,323,7.0,2,4,4,100.0,1,1,100.0,7,0,2,2,26.0,26.0,0.0,22.0,35.0,62.9,201.0,0.0,26.0,91.0,3.5,1.0,1.0,1.0,100.0,1.0,2.0,50.0,4.0,0.0,1.0,1.0
Boise State,Fresno State,2017-11-25,2017-18,0,0,17,28,45,L,11,Regular,12,25,36,69.4,294,1,31,107,3.5,1,2,2,100.0,1,2,50.0,5,0,0,0,24.333333333333332,25.0,-0.6666666666666679,23.0,36.0,63.9,332.0,2.0,30.0,99.0,3.3,1.0,2.0,2.0,100.0,2.0,2.0,100.0,8.0,0.0,0.0,0.0
Colorado,Utah,2017-11-25,2017-18,0,0,13,34,47,L,21,Regular,12,14,28,50.0,195,0,35,124,3.5,2,1,1,100.0,0,1,0.0,1,1,0,1,26.0,22.0,4.0,15.0,24.0,62.5,181.0,0.0,52.0,310.0,6.0,4.0,4.0,4.0,100.0,2.0,2.0,100.0,10.0,0.0,0.0,0.0
Duke,Wake Forest,2017-11-25,2017-18,0,0,31,23,54,W,-8,Regular,12,25,44,56.8,346,2,45,97,2.2,2,4,4,100.0,1,1,100.0,7,0,3,3,26.0,26.0,0.0,16.0,34.0,47.1,191.0,2.0,35.0,145.0,4.1,0.0,2.0,2.0,100.0,3.0,3.0,100.0,11.0,1.0,2.0,3.0
Florida Atlantic,Charlotte,2017-11-25,2017-18,0,0,31,12,43,W,-19,Regular,12,18,22,81.8,245,2,63,316,5.0,2,4,4,100.0,1,1,100.0,7,2,0,2,26.0,26.0,0.0,10.0,22.0,45.5,171.0,1.0,30.0,84.0,2.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Florida State,Florida,2017-11-25,2017-18,0,0,38,22,60,W,-16,Regular,11,10,21,47.6,128,2,34,88,2.6,1,5,5,100.0,1,1,100.0,8,0,1,1,8.25,21.333333333333332,-13.083333333333332,18.0,39.0,46.2,184.0,2.0,34.0,96.0,2.8,1.0,1.0,2.0,50.0,1.0,1.0,100.0,4.0,1.0,3.0,4.0
Idaho,New Mexico State,2017-11-25,2017-18,0,0,10,17,27,L,7,Regular,11,19,35,54.3,174,1,38,41,1.1,0,1,1,100.0,1,2,50.0,4,1,2,3,26.0,26.0,0.0,31.0,49.0,63.3,231.0,0.0,37.0,172.0,4.6,2.0,2.0,2.0,100.0,1.0,3.0,33.3,5.0,1.0,1.0,2.0
Indiana,Purdue,2017-11-25,2017-18,0,0,24,31,55,L,7,Regular,12,32,60,53.3,373,3,32,124,3.9,0,3,3,100.0,1,1,100.0,6,0,1,1,26.0,26.0,0.0,16.0,30.0,53.3,181.0,2.0,43.0,272.0,6.3,2.0,4.0,4.0,100.0,1.0,1.0,100.0,7.0,1.0,0.0,1.0
Kansas,Oklahoma State,2017-11-25,2017-18,0,0,17,58,75,L,41,Regular,12,17,32,53.1,172,2,30,69,2.3,0,2,2,100.0,1,1,100.0,5,0,1,1,26.0,13.133333333333333,12.866666666666667,32.0,44.0,72.7,494.0,2.0,42.0,167.0,4.0,5.0,7.0,7.0,100.0,3.0,3.0,100.0,16.0,0.0,0.0,0.0
Louisville,Kentucky,2017-11-25,2017-18,0,0,44,17,61,W,-27,Regular,12,15,21,71.4,216,2,43,346,8.0,3,5,5,100.0,3,3,100.0,14,0,0,0,16.833333333333332,26.0,-9.166666666666668,8.0,19.0,42.1,110.0,0.0,43.0,228.0,5.3,2.0,2.0,2.0,100.0,1.0,2.0,50.0,5.0,0.0,0.0,0.0
Notre Dame,Stanford,2017-11-25,2017-18,0,0,20,38,58,L,18,Regular,12,12,29,41.4,261,2,44,154,3.5,0,2,2,100.0,2,2,100.0,8,1,2,3,14.333333333333334,18.181818181818183,-3.8484848484848495,14.0,22.0,63.6,176.0,4.0,38.0,152.0,4.0,1.0,5.0,5.0,100.0,1.0,1.0,100.0,8.0,0.0,0.0,0.0
Old Dominion,Middle Tennessee State,2017-11-25,2017-18,0,0,10,41,51,L,31,Regular,12,15,27,55.6,120,1,33,185,5.6,0,1,1,100.0,1,2,50.0,4,0,0,0,26.0,26.0,0.0,21.0,30.0,70.0,266.0,3.0,50.0,320.0,6.4,2.0,5.0,5.0,100.0,2.0,2.0,100.0,11.0,0.0,2.0,2.0
Oregon State,Oregon,2017-11-25,2017-18,0,0,10,69,79,L,59,Regular,12,12,23,52.2,113,1,36,98,2.7,0,1,1,100.0,1,2,50.0,4,1,2,3,26.0,24.0,2.0,16.0,26.0,61.5,266.0,3.0,49.0,311.0,6.3,5.0,9.0,9.0,100.0,2.0,2.0,100.0,15.0,0.0,0.0,0.0
Southern Mississippi,Marshall,2017-11-25,2017-18,0,0,28,27,55,W,-1,Regular,12,16,35,45.7,170,3,45,201,4.5,1,4,4,100.0,0,1,0.0,4,1,0,1,26.0,26.0,0.0,26.0,44.0,59.1,308.0,4.0,26.0,74.0,2.8,0.0,3.0,3.0,100.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0
Temple,Tulsa,2017-11-25,2017-18,0,0,43,22,65,W,-21,Regular,12,21,29,72.4,258,3,34,193,5.7,2,4,6,66.7,1,2,50.0,7,0,0,0,26.0,26.0,0.0,6.0,19.0,31.6,55.0,1.0,54.0,314.0,5.8,1.0,2.0,2.0,100.0,2.0,3.0,66.7,8.0,1.0,2.0,3.0
Nevada-Las Vegas,Nevada,2017-11-25,2017-18,0,0,16,23,39,L,7,Regular,12,12,23,52.2,160,0,50,164,3.3,1,1,1,100.0,3,3,100.0,10,1,0,1,26.0,26.0,0.0,25.0,34.0,73.5,294.0,2.0,29.0,117.0,4.0,1.0,2.0,3.0,66.7,1.0,1.0,100.0,5.0,1.0,1.0,2.0
